날짜,KOSPI,건설업,의약품,철강금속,증권,금융업,기계,화학,서비스업,전기전자,운수장비,유통업,음식료품
20220221,274380,0.14993308428126145,0.2882839687874186,0.15601950353329785,0.28222743214469836,0.2846935343594368,0.07122346668710167,0.11373510572016299,0.23181831950777948,0.13201629254338543,0.28561691760306185,0.2507432691021889,0.17912104978196952
20220218,274452,0.1663555841129502,0.26866509987554577,0.1651846937990129,0.2697897582512979,0.29452155530258195,0.12741875123947022,0.13811258033933604,0.22006763714240224,0.17133730863096153,0.35606189172720426,0.2866186363653571,0.1976710888439892
20220217,274409,0.1798272807732198,0.28693764731236837,0.15170152934083547,0.26235583466650236,0.3156749083043011,0.21799028264056863,0.15915344409922783,0.2088780598564714,0.19327507181358072,0.37616392074384586,0.327918511994461,0.2052460675029466
20220216,272968,0.18605184079545672,0.2802163379475828,0.12778266504443025,0.24788391920922914,0.2805293217903375,0.28684035701780397,0.1629767134926121,0.18788751865443082,0.17517859737765962,0.3305914003014654,0.4085421825416935,0.18080687574953513
20220215,267654,0.20528489734238536,0.2961304499332693,0.13448150644848877,0.25193493016585655,0.2882660490846811,0.27000023584810995,0.14780360401359882,0.1605870595691981,0.1270294362658253,0.3872845527798685,0.45800547222323784,0.20661033564543718
20220214,270448,0.20420165510975813,0.2514206483823165,0.13201523046428032,0.22251950571591317,0.26632188018541125,0.28015917110602206,0.1286598712784245,0.1488818577328787,0.07241414150881953,0.366811274352588,0.4419809735181053,0.2551525072633489
20220211,274771,0.16072956622548312,0.24468048073785775,0.09919970768145259,0.19743390108267345,0.22304048674211652,0.13298969250512727,0.10466157397848475,0.1453525909016226,0.04871152014492042,0.316399958052471,0.36937398416302347,0.2545453936711821
20220210,277193,0.16717862249511012,0.29892344120530345,0.1133804113511736,0.22757541356344724,0.2483288147538978,0.10990164345296627,0.11429793696286539,0.15443688852853382,0.09386971263827282,0.3014037269873977,0.3618601222271507,0.22350151451143718
20220209,276885,0.1410571596116031,0.2963196641522732,0.0201620044260864,0.18950340288477852,0.17129840082015613,0.0,0.09862380293421336,0.1593496772054,0.06973012016802405,0.21374273217840933,0.27551673708223046,0.20648049886065944
20220208,274647,0.1661095948984324,0.35431187205974624,0.04017998362610742,0.21545385207595869,0.19519330312478433,0.04897902335443627,0.13113777253316616,0.17991732533415566,0.11952804296596264,0.24254128459319957,0.3299942249008563,0.23060527693397015
20220207,274506,0.16618782208478428,0.35150403954724974,0.05547583887352192,0.2042952338377012,0.20900378113580032,0.05964894605999316,0.13948988774767668,0.17753861659786846,0.11651480524272095,0.28489240109314284,0.3409655082542762,0.21797772395585246
20220204,275026,0.15422072987065077,0.3683349687649431,0.052613633791761316,0.18273031620120883,0.19852513549123563,0.04590972054290843,0.12117329558281797,0.16580599717059358,0.09646659833717952,0.2637601541881145,0.30174178509517935,0.22999164604062816
20220203,270782,0.15559968358037563,0.4023354404356474,0.04423982981724395,0.15629846646108114,0.20821708127833838,0.0284940495191619,0.12865227006317304,0.1650103916517212,0.11314969363195049,0.29749329021755955,0.34855462768495515,0.2871909479810433
20220128,266334,0.16448044876964424,0.4251339823000626,0.08102929059037423,0.170536742943046,0.23302809242715172,0.04715298519748945,0.1473447638223382,0.1889182884384551,0.13422657059696297,0.3359794098856832,0.35968551590370845,0.35622605802962104
20220127,261449,0.17119322041489532,0.4456274729088927,0.09340432975688384,0.1693666403760019,0.24658921531036082,0.13660844250707704,0.1760242874666731,0.19883527120568195,0.18096228571126605,0.3636852152724417,0.41878069479248037,0.39177227781987645
20220126,270924,0.13753632529645493,0.3627559495498185,0.04067339712435114,0.13078627056170578,0.19458266999588414,0.035187551593740984,0.12976412511832847,0.1663230432874428,0.16140851887779029,0.3050342945026152,0.3199093454277486,0.28495923309721993
20220125,272039,0.1566941857653888,0.33317862194083014,0.055175210113632245,0.18849812586167503,0.21646346793059634,0.09276024482746204,0.13450226886527583,0.17901900229418505,0.16369545944792763,0.3444755194217859,0.3503454381731417,0.24785589793708374
20220124,279200,0.1408025047176909,0.3053952180243127,0.026112049423072214,0.163172913417009,0.18807711527352988,0.06573059836191764,0.11608905760294153,0.15996729596055287,0.12478413843269176,0.3208237193011121,0.2955760605619062,0.25882921612593
20220121,283429,0.13551116232661015,0.2903552188462626,0.02024862098926672,0.17289887735091947,0.18562164154103922,0.04270390996733209,0.12192185688069967,0.16228901174215943,0.13113760546247422,0.29354464288126536,0.23766858620781228,0.18082619470777317
20220120,286268,0.12798332002943175,0.2566699451567278,0.017014008093705346,0.17781173664969963,0.1700397527218005,0.027376234068555494,0.1301289979753747,0.1683730806996479,0.13512982800338946,0.2859642495274608,0.253158380539658,0.15583246802881012
20220119,284228,0.134442899448533,0.2734019993537413,0.028385431789585747,0.18701401681732033,0.1725846121368826,0.07080725078116945,0.12837299526851764,0.16958321424807526,0.1401204282804378,0.2943308289003701,0.24867280187428875,0.16011386483292478
20220118,286424,0.13257939818637138,0.2686849643088882,0.022860725888000477,0.1766478497013575,0.17675220598754726,0.10164556297459182,0.12200818672676594,0.16217027524984257,0.11362330162436773,0.317921385954294,0.22600643999680647,0.15276577719452833
20220117,289010,0.1362759395396314,0.2547205725638624,0.017226383162041392,0.16721736023242662,0.16153934332390518,0.09632481823724293,0.12111060562862586,0.15516665270206237,0.1120538343049935,0.30395733653228674,0.23269785196760573,0.14280870937353596
20220114,292192,0.136064468705327,0.2599728990390222,0.0,0.159052748632581,0.15555538096847488,0.07036070764938529,0.12698398364757468,0.13692971536054827,0.08774897464815101,0.27991248278530567,0.2062282644666973,0.10576955412458133
20220113,296209,0.11880884942289621,0.25727506389972254,0.00022557330093997408,0.14823039437955343,0.13659374653415624,0.12696803323542705,0.13015642013245987,0.13319674605300474,0.10582615778405224,0.2614289811291124,0.18808230546149884,0.06998485081743766
20220112,297248,0.1276530274647792,0.24942279373785436,0.015260756818447074,0.17752372501454194,0.14114808725228922,0.21450504707323947,0.15070900991875058,0.13725340884552067,0.08469880419010001,0.26733654380398764,0.17791824798290268,0.05368655155848945
20220111,292738,0.14377861943822595,0.28194787654878817,0.042072451328352356,0.16744172420188763,0.1508242509169342,0.2650658694550736,0.172106211279485,0.14962338215133703,0.12267206094860339,0.31218848321856707,0.19760593526854286,0.058460674391919376
20220110,292672,0.14101878957810593,0.26318182295953463,0.015001196319660126,0.16182375305455332,0.1310620960654132,0.25251276627854,0.15600778891045597,0.14346674904838735,0.1055282972130458,0.3174232671376249,0.21228851916533875,0.06882788042076493
20220107,295489,0.13457244106567873,0.25504242328579285,0.01455922887856076,0.1666206039958421,0.1259630448197282,0.2429081337649892,0.15205871934210502,0.1588465764705425,0.11620465005034775,0.3205001871551725,0.19830074809440212,0.05616081988828059
20220106,292053,0.1392994536393976,0.283394327233391,0.03746163017587212,0.1955280079630134,0.14422652767225808,0.2522926862712054,0.15648435628522728,0.17990809122471424,0.13587163637380284,0.31528710760342293,0.23595940524492942,0.05755116014166539
20220105,295397,0.14318520744328483,0.31334379115337874,0.07571665442024367,0.21332112520294977,0.14856069233437297,0.2790709852102471,0.16199240917922675,0.16765645635949517,0.1372428600411868,0.28479349271443555,0.15076607820606114,0.0517333490989893
20220104,298924,0.14272952085636653,0.30980750687117475,0.10891516124916678,0.19050684220251946,0.1407630190585878,0.3620476907118837,0.1612941156785328,0.15731880437694173,0.11496690704341894,0.28222680476705997,0.1473529915182028,0.0782333370821564
20220103,298877,0.14716172231309504,0.3148857796830997,0.13136727936286263,0.20333034179714204,0.15042320672658094,0.3612806238682804,0.1619986348076653,0.17593586324770089,0.13938255970758706,0.27640145120892234,0.1786853151832104,0.18230614179106608
20211230,297765,0.17539766731863965,0.3062065063473982,0.14777764316204545,0.18449586066972856,0.1613289356214498,0.3842300738170028,0.1501014336181573,0.15871464673832641,0.13169340928468065,0.293800048209359,0.16479117130435395,0.1783823201974868
20211229,299329,0.17261685960687373,0.3127717121465321,0.18188014366532634,0.2207068734826495,0.18828562575532581,0.3883126357177322,0.15360422351265401,0.1742296526880081,0.1394610069198221,0.2952553856050084,0.14754031014663171,0.16880260791566126
20211228,302024,0.1873470083811128,0.30216180210107213,0.16820392729564682,0.21058399590840426,0.18106057241382634,0.3336645750943843,0.15087630906113725,0.15804008509897288,0.13547505449929842,0.2858066575077045,0.12246882160527939,0.12986458132731693
20211227,299955,0.17833908733661447,0.30699191733433007,0.1864593019662948,0.211760551961777,0.18721761209770027,0.35564077352817103,0.1575339807907401,0.15566026430864138,0.16552476238212943,0.2824320365885764,0.13236585545338153,0.16459644935849438
20211224,301243,0.16805097929929375,0.26403275432075746,0.198019080455492,0.21449983191915678,0.20761388996756636,0.3314966615880537,0.1525280373033272,0.15309543739719594,0.1550485166232587,0.2432030208100322,0.11553773280167468,0.15967790991725828
20211223,299817,0.16969022964076447,0.2593958117763724,0.18800876326049787,0.19502686226977473,0.20386862371949643,0.3899495288112895,0.15383822147454485,0.1464877556293605,0.15381493331871887,0.22131982396423133,0.15812142979805888,0.18753404974489918
20211222,298448,0.1661120468504425,0.2526451616585539,0.20289597299345852,0.19650464078543017,0.1959123998406218,0.39705733850765146,0.1445384595771475,0.1412360582548124,0.14973339603826674,0.2541128373649504,0.15620611356659975,0.20474113855652698
20211221,297503,0.16132379201088437,0.2305902740401904,0.18204488525931328,0.17321767022035006,0.1836370956860054,0.39410439182059465,0.14174212577582423,0.13687121989439216,0.12131600151925026,0.24856759470952072,0.15702113901048964,0.20553230156845936
20211220,296300,0.15953081507068917,0.19706865670090967,0.16075764746942522,0.15986008317470812,0.1682107517962701,0.48456383558548755,0.12515906825937528,0.12660002242891616,0.10222332291716452,0.2747348167959762,0.1110862211037782,0.16207386324308715
20211217,301773,0.1572720599857536,0.17524681952812804,0.1460253718438611,0.14079796181894588,0.1706832277732495,0.5362079666785085,0.10985171057328658,0.11391522319578312,0.08491817002581303,0.25253482604468713,0.10284790877227112,0.1989427626187421
20211216,300641,0.16617126601592164,0.2078622546997333,0.17324454200068962,0.15943464769531912,0.19270237535998924,0.5789006069273128,0.13225508711761114,0.12496933204894028,0.08641925106570048,0.2751720528108432,0.12948079210073526,0.19258950240971773
20211215,298939,0.1741510139791857,0.20451500307380122,0.18839769591044409,0.16158857648717473,0.1975497606568435,0.63950148487306,0.13373424653574695,0.12598320187378792,0.094495978492944,0.2971103728375939,0.11770876600563085,0.19601772091537972
20211214,298795,0.15416299499913427,0.1736911256066327,0.2188521758647306,0.12984444324338273,0.15572095621668236,0.6507778775944733,0.12393148108505359,0.1066171940626664,0.07283295824215275,0.25860798568512955,0.08520473786781424,0.1748412263918775
20211213,300166,0.15622113485118866,0.18725966182702325,0.24476402913957074,0.1555643951937249,0.15965247392349946,0.6030099419422155,0.12826133658643246,0.11856709942421545,0.07209529418661931,0.27722142173615305,0.09520957569336397,0.15595406472868145
20211210,301023,0.15762624722260216,0.18914635157759507,0.3657405049615461,0.1647797216992194,0.1793614428890573,0.6020410733654482,0.13235388225688138,0.12546430482324428,0.10304085624180792,0.28459569566335974,0.09711176466438376,0.13714552708733008
20211209,302957,0.13133879213031213,0.1567258839948913,0.29458335130128743,0.12566976362354942,0.11769217000706211,0.5071858492124246,0.10425907046448502,0.11126253044065698,0.05331507397767643,0.2364385765123309,0.0476507386257492,0.09384129138207875
20211208,300180,0.13999575662794012,0.17973511033632872,0.26655191432884506,0.1315562442420234,0.13713133310085324,0.5215761990214127,0.10789105529536414,0.10753791331769585,0.062332472923414706,0.2531774375230509,0.05451241772533866,0.11873431745403318
20211207,299172,0.1393820043566692,0.15187581405711836,0.27994662194501885,0.14428375634349222,0.14858990431400865,0.55398087362261,0.10783383138269886,0.11661102053947542,0.04835177580726113,0.2763708671254017,0.04979719666636506,0.11206818157174947
20211206,297325,0.14344375184854935,0.15938763254824928,0.32397768854556963,0.1472191267421068,0.14295618218199557,0.6149279115099278,0.11838208373956305,0.11800879833815275,0.04732906954033167,0.2911334319538257,0.07158443137135162,0.12149146884099071
20211203,296833,0.13751417353445522,0.14758695783928633,0.3151485645342924,0.12465408730066341,0.12885662460111957,0.5291148124177845,0.10692638796014353,0.11033630430725755,0.03591621118169641,0.2754142696785433,0.060306551337661274,0.08437259209108383
20211202,294527,0.13636591132673298,0.1783667368422015,0.30434774982410073,0.14227595738706378,0.15269849549457026,0.5426179467159575,0.12644688796027448,0.11832076875253256,0.07061370408101131,0.28197029191741274,0.09257203294468086,0.09673276495922956
20211201,289972,0.1568298520889661,0.24241634578290205,0.35012786112670535,0.20481572914947266,0.2397140248634022,0.48075265382524845,0.16689605658981144,0.14513659558430508,0.1514659977935766,0.30469588737881037,0.12627628583366146,0.16495512131837442
20211130,283901,0.14685646619679943,0.23608494300720184,0.38775325207671774,0.21084744012078038,0.24521617320698907,0.5130526455690725,0.17249108096915344,0.1400819463542668,0.1908045261746687,0.31511079023069377,0.1701385683846124,0.19008238648014242
20211129,290932,0.14221479208978177,0.16683699254022688,0.35133272289223494,0.18072181128504383,0.2145303367681486,0.4372246789463281,0.1521487743457769,0.12074188055377039,0.15697942159715184,0.26332805571513695,0.1266911638787791,0.12201696016709684
20211126,293644,0.1332425194419306,0.1409328508566785,0.2997986619937538,0.16287049682536292,0.19032511663225038,0.38338509608241367,0.1297644485340197,0.11269091339577536,0.12365024959417359,0.2443199521412327,0.11663862617703291,0.12047105511640366
20211125,298027,0.10784340932638475,0.11953298121362232,0.22593045706322568,0.14326033754769618,0.14850982382991806,0.2737637060668936,0.11264188075488113,0.08726414223172957,0.11317857958549804,0.20670514987159594,0.08756677306644156,0.09782890398394528
20211124,299429,0.12206357749007962,0.10107664985537124,0.25812746682639043,0.15900749568250572,0.16727519915553168,0.3344753026647176,0.10769198356682563,0.08661880518498483,0.14208214055089408,0.2206839239181062,0.101525880206216,0.14247501693479547
20211123,299733,0.11218206682263526,0.034435464227806634,0.2504306148219788,0.15144126132958913,0.15011408319308717,0.3517014674873744,0.11274595066594606,0.08042541603903736,0.11619567999141167,0.20876767268659635,0.08783104702989264,0.1326071914087703
20211122,301325,0.09947610526256295,0.027976469393123704,0.289483866617269,0.1293805657444449,0.1349174790629324,0.41990825610901084,0.1061239766536004,0.06456406279903759,0.1197223038007107,0.1980375229148088,0.07648243426462842,0.16803651441783707
20211119,297102,0.09223018106079389,0.023381502294336443,0.3596970778579349,0.13004885530439547,0.13241038288517948,0.3644831351945852,0.08519877755090965,0.057434167672907765,0.10429267169061296,0.19675507650222746,0.06739657963741608,0.18144811167353003
20211118,294738,0.06652529785469169,0.004764050470426273,0.30330944939277527,0.10668935918088618,0.08659994335767407,0.27474704557267504,0.058392725243265664,0.05612998820297693,0.0896902315069128,0.14579968385664488,0.03371104908713218,0.17982545755660384
20211117,296242,0.07256673275500886,0.0023142843752335107,0.2818476301343962,0.09764885304037862,0.056127945876254026,0.25829155742116194,0.06531389620499839,0.05795241173578769,0.067881340036267,0.15315704205075686,0.05653334767709772,0.2285105668775822
20211116,299721,0.04743717775887174,0.0,0.18490991117261912,0.06520771062793063,0.0,0.19348241982149572,0.032941865323409925,0.04129741740009979,0.014162263069271486,0.08792531569188511,0.0,0.1675228861215956
20211115,299952,0.04242915290440602,0.04830069007692428,0.17636849960112033,0.05952974348365858,0.01118605310905485,0.1979326488721882,0.03178158627490901,0.044865731022633915,0.015415317714553733,0.09961286427338423,0.018507674065026958,0.1621029138121819
20211112,296880,0.04022341823456682,0.05471085797761854,0.19282463866303967,0.0671815445572631,0.006313715303075895,0.19480520920117428,0.02442266183197095,0.05626373319087963,0.0,0.07690126305927758,0.028039704925854503,0.1410101768971801
20211111,292492,0.0663057539278103,0.08440882791004545,0.261813124397289,0.0948497423050011,0.07025800402660232,0.33411210885105014,0.05112728511604614,0.06213681345177319,0.044171646282975985,0.13889473515966833,0.0870595061165893,0.1580201596891695
20211110,293017,0.057393715816431434,0.06618392150178654,0.3110469909381277,0.08731236612303894,0.070427453272085,0.2864179883615434,0.057763757363236135,0.04224925614871128,0.07176752559679755,0.13411719052658477,0.0840390500714252,0.15115314198010665
20211109,296246,0.051252073808742804,0.056574438751443745,0.2837769636926928,0.07229362706076026,0.06357821922674134,0.3255779127583214,0.06460434112376012,0.04015948254924956,0.08338810598187507,0.13957064500617733,0.07744900562706092,0.12023068188860142
20211108,296020,0.04971642783479352,0.049139063899867885,0.2462928374375506,0.08161516472315344,0.09304285308512439,0.2694235640401881,0.06910004924297408,0.0294149511433367,0.09614868161181356,0.13190472357092786,0.10211779676513943,0.11667867672683796
20211105,296927,0.021065430202454383,0.027819726892570396,0.2523072853121495,0.04994973957882909,0.053520368421093645,0.19842189202609983,0.0512713508212328,0.011425356691691091,0.10209972377884213,0.08257905520622111,0.09361490287687291,0.07411397523561503
20211104,298322,0.030838004409698916,0.043518017456663616,0.24326299727738854,0.06153939896815297,0.06541762301726628,0.2376798126960975,0.03151517097019085,0.014492417246603329,0.11852366445493012,0.07723392452271649,0.08219906513451258,0.039864158432203034
20211103,297571,0.009666929897895915,0.03270750119466026,0.22553767299443317,0.04899080252126353,0.055514418625827844,0.10481716472099167,0.01137931658380209,0.0,0.1005298806888153,0.05302517812327534,0.04887993440811189,0.020080283056487236
20211102,301349,0.02759223548715123,0.03217219375268976,0.22458733360224636,0.06924783525433342,0.07054643313738485,0.17118193427766792,0.012499158052508896,0.011599397310724013,0.09990669083014825,0.04819870849766472,0.07971769486344504,0.050641036676266626
20211101,297894,0.018765174507737292,0.07023411528930334,0.242798160283348,0.08180850081077473,0.06916509583279207,0.131133452202016,0.020717949762956378,0.01143793492415951,0.11754935180400894,0.06179356713518391,0.09873424231132999,0.06789535170386074
20211029,297068,0.045378865593050544,0.10422600444201136,0.24343768488150874,0.11469703595454339,0.10227888808496988,0.18602673493827693,0.04284565934489848,0.03625861316340778,0.1220581314351783,0.0812715882504167,0.126830854240231,0.0864700990159113
20211028,300955,0.02238169887566238,0.07900143091993472,0.23555102268636796,0.08702668003381597,0.08613215351690484,0.18028196794890805,0.02961150223271891,0.029113267275405363,0.10180392390430293,0.062016549485795824,0.07621611641848669,0.04606788547713858
20211027,302549,0.02853948620151653,0.05840569746262991,0.20897338761600293,0.02515061504133176,0.08013399871089222,0.17246519367559632,0.0038185970216259024,0.020679314380323555,0.06573007889414528,0.04480814912281983,0.07871235829816348,0.024754844442440582
20211026,304908,0.0,0.06321016617469,0.15305688727759081,0.0,0.04518012495057411,0.12969317349311638,0.0026195329372799003,0.01877617725323566,0.11435922955877031,0.017663447008443356,0.08416934069670501,0.0
20211025,302054,0.020005819659042745,0.11354131685826996,0.18600236046906327,0.04444253899561179,0.05719935987668956,0.2024043055956799,0.0,0.026992922782599293,0.16579914849246546,0.0,0.114296257186008,0.02959122334999531
